CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade,@odata.context,cnpj
0406,Renovação de cheque especial/conta garantida,por conta,2014-10-24,500.0,Real,A cada 180 dias,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",74828799
0407,Débito autorizado em conta-corrente,por operacao,2014-10-24,10.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",74828799
0408,Banco domestico-conta principal (com limite de acessos),por conta,2009-11-27,0.0,Real,A cada 0 dias,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",74828799
0409,Banco doméstico-conta secundária (com limite de acessos),por conta,2009-11-27,0.0,Real,A cada 0 dias,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",74828799
0502,Emissão de DOC C,por operacao,2014-10-24,20.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",74828799
0503,Emissão de DOC D,por operacao,2014-10-24,20.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",74828799
0504,Ordem de Pagamento,por operacao,2020-11-11,18.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",74828799
0505,Depósito em outra agência,por operacao,2014-10-24,10.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",74828799
0506,Transferência Eletrônica Disponível - TED,Por Operação,2020-11-11,50.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",74828799
0602,Por outros meios,por emissao,2017-08-28,10.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",74828799
0701,Entrada por borderô (listagem de titulos),por titulo,2014-10-24,7.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",74828799
0704,Manutenção de título vencido,por titulo,2014-10-24,7.0,Real,A cada 30 dias,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",74828799
0705,Envio para protesto,por titulo,2014-10-24,10.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",74828799
0706,Sustação de protesto,por titulo,2014-10-24,10.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",74828799
0707,Devolução de título,por titulo,2014-10-24,10.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",74828799
0801,Abertura de crédito,por operacao,2022-04-02,50000.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",74828799
0802,Renegociação de dívida,por operacao,2022-05-01,50000.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",74828799
0803,Substituição de garantia,por operacao,2014-10-24,200.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",74828799
0804,Custódia de cheque pré-datado,por operacao,2012-11-01,35.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",74828799
0805,Rescisão Contratual (Quitação Antecipada),Por Operação,2007-08-23,0.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",74828799
0901,Segunda via de documento,por copia,2017-08-28,10.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",74828799
1001,Exportação: Edição de Contrato de Câmbio,Por Operação,2020-11-11,750.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",74828799
1003,Exportação: Liquidação com Ordem de Pagamento,Por Operação,2017-08-28,270.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",74828799
1004,Exportação: Conferência de Documentos,Por Operação,2017-08-28,270.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",74828799
1005,Exportação: Câmbio Simplicado (todas as despesas do cliente no Banco),Por Operação,2020-11-11,750.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",74828799
1006,Importação: Edição de Contrato de Câmbio,Por Operação,2020-11-11,750.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",74828799
1007,Importação: Emissão de Ordem de Pagamento,Por Operação,2017-08-28,270.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",74828799
1008,Importação: Demais Tarifas (Não incluem despesas no Exteior),Por Operação,2017-08-28,270.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",74828799
1009,Importação: Câmbio Simplificado(Todas as despesas do cliente no Banco),Por Operação,2020-11-11,750.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",74828799
1010,Financeiro -Ingresso de Recursos: Edição de Contrato de Câmbio,Por Operação,2017-08-28,270.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",74828799
1012,Financeiro -Ingresso de Recursos: Liquidação com Ordem de pagamento,Por Operação,2017-08-28,270.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",74828799
1013,Financeiro - Ingresso de Recursos: Confecção de ROF,Por Operação,2020-11-11,1200.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",74828799
1014,Financeiro - Ingresso de Recursos : Confecção de esquema de ROF,Por Operação,2020-11-11,1200.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",74828799
1015,Financeiro - Ingresso de Recursos: Confecção de Cadastro no Cademp,Por Operação,2020-11-11,1200.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",74828799
1016,Financeiro -Remessa de Recursos: Edição de Contrato de Câmbio,Por Operação,2014-10-25,500.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",74828799
1018,Financeiro - Remessa de Recursos: Emissão de Ordem de Pagamento,Por Operação,2014-10-25,500.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",74828799
1019,Financeiro - Remessa de Recursos: Alteração de ROF,Por Operação,2020-11-11,1200.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",74828799
0101,Confecção de ficha cadastral,por cliente,2017-04-03,200.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",07747410
0101,Confecção de ficha cadastral,por cliente,2014-11-07,10.0,Percentual,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",05192316
0102,Renovação de ficha cadastral,por cliente,2014-02-16,600.0,Real,A cada 180 dias,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",05192316
0203,"Débito, saque e garantia de cheque-confecção do cartão",por cartao,2009-11-20,0.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",05192316
0204,Cartão multiplo-nacional-anuidade do contrato,por cartao,2009-11-20,0.0,Real,A cada 0 dias,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",05192316
0205,Cartão multiplo-nacional-confecção do cartão,por cartao,2009-11-20,0.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",05192316
0208,Cartão multiplo adicional-nacional-anuidade do contrato,por cartao,2009-11-20,0.0,Real,A cada 0 dias,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",05192316
0209,Cartão multiplo adicional-nacional-confecção do cartão,por cartao,2009-11-20,0.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",05192316
0210,Cartão multiplo adicional-intern.-anuidade do contrato,por cartao,2009-11-20,0.0,Real,A cada 0 dias,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",05192316
0506,Transferência Eletrônica Disponível - TED,Por Operação,2021-11-27,5.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",05192316
0704,Manutenção de título vencido,por titulo,2010-06-14,3.9,Real,A cada 30 dias,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",05192316
0801,Abertura de crédito,por operacao,2014-02-16,600.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",05192316
0802,Renegociação de dívida,por operacao,2009-11-20,0.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",05192316
0803,Substituição de garantia,por operacao,2009-11-20,0.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",05192316
0805,Rescisão Contratual (Quitação Antecipada),Por Operação,2009-11-20,0.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",05192316
0901,Segunda via de documento,por copia,2009-11-20,0.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",05192316
0101,Confecção de ficha cadastral,por cliente,2019-03-28,80.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",4902979
0102,Renovação de ficha cadastral,por cliente,2010-01-25,50.0,Real,A cada 180 dias,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",4902979
0103,Consultas a serviços de proteção ao crédito,por consulta,2010-01-25,20.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",4902979
0201,"Comum, para débito, saque e consultas",por cartao,2019-04-18,13.0,Real,A cada 360 dias,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",4902979
0203,"Débito, saque e garantia de cheque-confecção do cartão",por cartao,2019-04-18,13.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",4902979
0301,Talão-10 folhas,por talao,2019-03-28,17.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",4902979
0302,Talão-20 folhas (segundo talão no mês),por talao,2019-03-28,34.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",4902979
0303,Cheque administrativo,por cheque,2008-04-30,50.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",4902979
0304,Cheque avulso,por cheque,2002-12-01,5.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",4902979
0305,Cheque devolvido por insuficiência de fundos,por cheque,2019-03-28,60.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",4902979
0306,Oposição/sustação de pagamento de cheque,por cheque,2019-03-28,15.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",4902979
0308,Inclusão no Cadastro de Cheques sem Fundo,por cheque,2005-01-23,0.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",4902979
0309,Exclusão do Cadastro de Cheques sem Fundo,por cheque,2015-07-10,55.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",4902979
0310,Cobrança de cheque por compensação,por cheque,1996-07-25,0.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",4902979
0311,Cheque TB (Transferência Bancária sem CPMF),por cheque,2010-04-01,12.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",4902979
0312,"Cheque Administrativo com vl.igual ou superior a R$5.000,00 (vl.fx.+%)",Por Cheque,2007-08-10,0.11,Percentual,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",4902979
0313,"Cobrança de Cheque por compensação com Vl. = ou > R$ 5.000,00(Vl.fx+%)",por cheque,2007-08-10,0.11,Percentual,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",4902979
0314,"Cheque TB com valor igual ou superior R$ 5.000,00 (vl.fixo + %)",por cheque,2007-08-10,0.11,Percentual,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",4902979
0401,Abertura de conta,por conta,1996-07-25,0.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",4902979
0402,Manutenção de conta ativa,por conta,2019-03-28,45.0,Real,A cada 30 dias,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",4902979
0403,Manutenção de conta inativa,por conta,2016-05-19,25.0,Real,A cada 180 dias,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",4902979
0404,"Adiant. a deposit., incl. excesso limite de ch. especial",por operacao,2019-04-06,60.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",4902979
0405,Concessão de cheque especial/conta garantida,por conta,2007-08-10,100.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",4902979
